Index,EAL,Gender,MedicalFlag,PPIndicator,SafeGuarding,SENIndicator,DistanceKm,LatePercentage,PresentIncludingLatePercentage,AbsencePercentage,StartedLate,Positive,Negative,FIXD,PERM,monthborn,DfE main .1,Achieve_Target
18453,False,M,False,False,False,False,2,1.35,93.24,6.76,False,139,1,0,0,6,AIND,True
20353,True,M,True,True,False,False,3,1.35,96.62,3.38,False,139,5,0,0,5,ABAN,True
8656,False,F,True,False,True,False,2,2,96.67,3.33,False,139,0,0,0,10,WBRI,False
18514,False,F,False,False,False,False,2,2,100,0,False,139,0,0,0,3,AIND,True
6113,False,M,False,True,False,False,2,2.03,91.89,8.11,False,139,5,0,0,8,WBRI,False
6142,False,M,False,False,False,False,0,2.03,98.65,1.35,False,139,11,0,0,4,WBRI,True
21784,False,M,False,True,False,False,3,2.03,100,0,False,139,2,0,0,11,BAFR,True
7640,False,F,False,False,False,False,0,5.41,97.97,2.03,False,139,4,0,0,4,WBRI,False
20707,False,M,False,True,False,True,3,14.19,91.89,8.11,False,139,1,8,0,3,MOTH,True
3168,False,M,False,True,False,False,3,0,97.33,2.67,False,138,2,0,0,2,WBRI,True
8542,False,F,True,False,False,True,1,0,96.67,3.33,False,138,0,0,0,11,WBRI,False
13643,False,M,True,False,False,False,2,0,89.19,10.81,False,138,0,0,0,7,WBRI,False
21631,True,M,False,False,False,False,3,0,83.78,16.22,False,138,1,0,0,6,WOTH,True
25699,True,F,False,True,False,False,1,0,99.32,0.68,False,138,2,0,0,5,WOTH,False
26593,False,F,False,False,False,False,4,0,97.3,2.7,False,138,2,0,0,5,BAFR,False
7692,False,F,True,False,False,False,1,0.68,97.3,2.7,False,138,2,0,0,10,WBRI,False
11914,False,F,False,True,False,False,1,1.33,97.33,2.67,False,138,1,5,0,3,WBRI,False
4708,False,M,False,True,False,False,0,1.35,82.43,17.57,False,138,0,0,0,10,WBRI,False
7663,False,F,True,False,False,False,6,2.03,94.59,5.41,False,138,0,0,0,10,WBRI,False
7687,False,F,False,False,False,False,0,2.7,91.89,8.11,False,138,2,0,0,2,WBRI,False
19167,False,M,False,False,False,False,2,2.7,93.92,6.08,False,138,3,0,0,11,NOBT,True
27237,False,F,False,False,False,True,3,3.33,92.67,7.33,False,138,2,0,0,6,WIRI,False
7706,False,F,False,True,False,False,4,3.38,96.62,3.38,False,138,5,0,0,11,WBRI,False
16496,False,M,False,True,True,False,6,3.38,84.46,15.54,False,138,22,0,0,3,WBRI,True
24000,False,M,True,True,False,False,3,4,97.33,2.67,False,138,3,0,0,3,BCRB,False
6104,False,F,False,False,False,False,2,4.73,86.49,13.51,False,138,10,0,0,4,WBRI,False
26534,False,M,False,False,False,False,5,4.73,100,0,False,138,16,0,0,10,BAFR,False
3181,False,M,False,False,False,False,2,0,96,4,False,137,4,0,0,10,WBRI,True
6206,False,F,False,True,False,False,1,0,94.59,5.41,False,137,5,0,0,6,WBRI,False
8516,False,M,False,False,False,False,1,0,100,0,False,137,0,0,0,7,WBRI,True
21625,True,F,False,False,False,False,6,0,95.95,4.05,False,137,1,0,0,9,WOTH,False
24711,False,M,False,False,False,False,0,0,93.92,6.08,False,137,0,0,0,8,OOTH,False
26575,False,F,False,False,False,False,4,0,100,0,False,137,12,0,0,6,BAFR,True
26582,False,F,False,False,False,True,3,0,98.65,1.35,False,137,4,0,0,1,BAFR,False
6178,False,M,False,True,False,True,2,0.68,94.59,5.41,False,137,13,10,0,8,WBRI,True
7613,False,F,True,False,False,False,1,0.68,92.57,7.43,False,137,1,0,0,3,WBRI,False
20321,True,M,False,False,False,False,1,0.68,93.24,6.76,True,137,5,0,0,6,ABAN,True
11912,False,F,False,False,False,False,2,1.33,96.67,3.33,False,137,1,0,0,7,WBRI,False
11934,False,M,False,False,False,False,2,1.33,93.33,6.67,False,137,1,0,0,11,WBRI,True
6130,False,M,True,False,False,True,3,1.35,95.95,4.05,False,137,11,0,0,11,WBRI,False
7673,False,F,False,False,False,False,1,1.35,94.59,5.41,False,137,0,0,0,11,WBRI,False
21779,False,M,False,False,False,False,2,2.03,98.65,1.35,False,137,5,0,0,12,BAFR,False
19025,False,M,False,True,False,True,6,3.33,90,10,False,137,5,0,0,4,NOBT,True
3169,False,F,False,True,False,False,6,0,98.67,1.33,False,136,0,0,0,7,WBRI,True
7612,False,F,True,False,False,False,2,0,97.3,2.7,False,136,0,0,0,6,WBRI,False
18385,True,M,False,True,False,False,4,0,90.54,9.46,True,136,0,0,0,3,AIND,False
21192,True,M,True,False,False,False,3,0,87.84,12.16,False,136,0,0,0,8,WOTH,False
24710,True,M,False,False,False,False,0,0.67,87.33,12.67,False,136,0,0,0,3,OOTH,True
4660,False,M,False,True,False,False,2,0.68,86.49,13.51,False,136,0,8,0,11,WBRI,False
19164,True,M,False,True,False,False,3,0.68,89.86,10.14,False,136,2,0,0,8,NOBT,True
21808,True,M,False,True,False,False,2,1.33,100,0,False,136,4,0,0,1,BAFR,True
4659,False,M,True,False,False,True,1,1.35,95.95,4.05,False,136,3,0,0,10,WBRI,True
20536,True,M,False,False,False,False,1,1.35,90.54,9.46,True,136,0,0,0,2,WOTH,False
19160,False,M,False,False,False,True,5,2.03,98.65,1.35,False,136,3,0,0,4,NOBT,True
7631,False,M,False,False,False,False,2,4.73,97.97,2.03,False,136,2,0,0,7,WBRI,False
4695,False,F,False,False,False,False,3,7.43,93.24,6.76,False,136,4,4,0,3,WBRI,False
6148,False,F,True,True,False,False,3,0,95.95,4.05,False,135,1,0,0,2,WBRI,False
7690,False,F,True,False,False,False,0,0,95.95,4.05,False,135,1,0,0,12,WBRI,False
11954,False,M,False,False,False,False,3,0,96,4,False,135,0,0,0,1,WBRI,False
25693,True,F,False,False,False,False,2,0,95.95,4.05,False,135,0,0,0,1,WOTH,False
7601,False,M,False,False,False,False,3,0.68,97.3,2.7,False,135,0,0,0,4,WBRI,False
22196,True,F,False,True,False,True,2,0.68,91.89,8.11,False,135,1,0,0,9,APKN,True
25612,True,M,False,False,False,False,3,0.68,91.89,8.11,False,135,1,0,0,1,WOTH,True
8568,False,M,False,False,False,False,2,1.33,92,8,False,135,0,0,0,7,WBRI,False
26572,False,F,False,False,False,False,4,1.33,97.33,2.67,False,135,11,0,0,8,BAFR,False
26586,True,M,False,False,False,False,3,1.35,96.62,3.38,False,135,8,0,0,9,BAFR,True
26924,False,M,True,False,False,False,6,1.35,97.3,2.7,False,135,0,0,0,4,MWAS,True
11945,False,M,False,False,True,True,1,6.67,86,14,False,135,5,0,0,7,WBRI,False
7582,False,M,True,True,False,True,3,0,93.92,6.08,False,134,2,0,0,8,WBRI,True
7703,False,M,True,False,False,True,1,0,91.22,8.78,False,134,0,0,0,7,WBRI,True
8648,False,M,False,False,False,False,3,0,98,2,False,134,1,0,0,4,WBRI,True
8676,False,M,False,False,False,False,2,0,98.01,1.99,False,134,0,0,0,1,WBRI,False
11915,False,F,True,True,False,True,3,0,96,4,False,134,0,0,0,4,WBRI,False
7604,False,F,False,False,False,False,0,0.68,93.24,6.76,False,134,0,0,0,11,WBRI,True
21632,True,F,False,False,False,False,5,1.09,91.3,8.7,True,134,2,3,0,2,WOTH,True
11957,False,F,False,False,False,True,1,1.33,98.67,1.33,False,134,0,0,0,4,WBRI,True
25278,True,M,True,False,False,False,3,1.35,95.27,4.73,False,134,2,0,0,7,AOTH,True
13319,False,M,False,True,False,False,2,3.38,91.22,8.78,True,134,15,0,0,1,WBRI,True
19163,True,F,False,True,False,False,6,4.73,93.24,6.76,False,134,8,0,0,8,NOBT,False
7669,False,F,True,True,False,False,3,8.11,94.59,5.41,False,134,3,0,0,7,WBRI,True
7568,False,M,False,False,False,False,5,0,95.95,4.05,False,133,5,0,0,9,WBRI,True
8652,False,F,True,False,False,False,3,0,100,0,False,133,0,0,0,11,WBRI,True
18516,True,F,True,False,False,False,1,0,85.33,14.67,False,133,0,0,0,6,AIND,False
21934,True,M,False,False,False,False,2,0,99.32,0.68,True,133,6,0,0,3,BAFR,False
26479,False,F,False,False,False,False,1,0,98.67,1.33,False,133,0,0,0,10,MOTH,False
13644,False,M,True,True,True,False,1,0.68,100,0,False,133,3,0,0,10,WBRI,True
18523,True,F,False,False,False,False,2,1.33,96,4,True,133,3,0,0,12,AIND,True
24718,True,M,False,False,False,False,2,1.35,100,0,False,133,5,0,0,1,OOTH,False
6188,False,M,False,False,False,False,3,2.03,97.3,2.7,False,133,4,0,0,8,WBRI,False
21307,False,F,True,False,False,False,1,4.05,96.62,3.38,False,133,5,0,0,2,MOTH,False
20705,False,M,True,False,False,False,1,4.73,99.32,0.68,False,133,17,0,0,1,MOTH,True
23952,False,M,False,True,False,True,4,13.51,89.19,10.81,False,133,10,0,0,10,BCRB,False
21745,False,M,False,True,False,True,5,19.31,90.34,9.66,False,133,24,0,0,6,BAFR,True
4680,False,M,False,False,False,True,2,0,91.89,8.11,False,132,3,0,0,6,WBRI,True
6131,False,F,True,True,False,True,4,0,85.14,14.86,False,132,0,0,0,7,WBRI,True
8625,False,M,True,False,False,False,1,0,97.33,2.67,False,132,0,0,0,6,WBRI,False
18605,True,F,True,True,False,False,6,0,96.67,3.33,False,132,0,0,0,9,AIND,True
24917,True,F,False,False,False,False,3,0,94.59,5.41,False,132,0,0,0,7,WOTH,True
20056,True,F,False,False,False,False,1,1.04,97.92,2.08,False,132,0,0,0,9,WOTH,True
21628,True,M,False,False,False,False,3,1.35,100,0,False,132,3,0,0,6,WOTH,False
23521,False,F,False,False,False,False,7,2,90,10,False,132,16,0,0,4,MWBC,False
7593,False,M,True,False,False,True,1,2.7,95.95,4.05,False,132,0,0,0,10,WBRI,True
20697,False,M,False,True,False,False,3,3.38,94.59,5.41,False,132,6,0,0,12,MOTH,True
26581,False,M,False,True,False,True,5,14.19,97.3,2.7,False,132,8,0,0,2,BAFR,True
4693,False,F,False,True,False,True,3,0,94.59,5.41,False,131,2,0,0,12,WBRI,True
6191,False,M,False,False,False,True,3,0,96.62,3.38,False,131,0,0,0,9,WBRI,True
7671,False,F,True,False,False,False,3,0,90.54,9.46,False,131,5,0,0,1,WBRI,False
8583,False,M,False,False,False,False,1,0,92,8,False,131,0,0,0,5,WBRI,True
8633,False,M,False,False,False,False,9,0,98.67,1.33,False,131,1,0,0,8,WBRI,False
16498,False,F,False,False,False,False,6,0.68,94.59,5.41,False,131,2,0,0,9,WBRI,True
27027,True,M,False,False,False,False,6,1.35,97.3,2.7,False,131,8,0,0,3,BOTH,True
19161,False,M,False,True,False,True,6,2.7,87.16,12.84,False,131,2,0,0,11,NOBT,False
6182,False,M,False,True,False,True,1,4.73,55.41,44.59,False,131,4,0,0,4,WBRI,False
7694,False,F,True,False,False,False,3,0,97.3,2.7,False,130,2,0,0,8,WBRI,False
18754,True,M,False,True,False,True,8,0,100,0,False,130,2,0,0,8,MWBA,True
7559,False,M,False,False,False,False,1,0.68,91.89,8.11,False,130,2,0,0,5,WBRI,True
23329,True,F,False,True,False,False,3,2.7,100,0,True,130,16,0,0,4,MWBC,False
21916,True,M,False,True,False,False,5,3.38,95.95,4.05,False,130,5,0,0,11,BAFR,True
18816,False,M,False,False,False,False,3,0,92.67,7.33,False,129,2,0,0,1,MWBA,True
25608,True,F,False,False,False,False,2,0,93.24,6.76,False,129,0,0,0,12,WOTH,True
11921,False,F,False,True,False,False,5,0.67,98.67,1.33,False,129,6,0,0,6,WBRI,False
11944,False,M,False,False,False,True,1,0.67,94.67,5.33,False,129,10,0,0,11,WBRI,True
18815,False,F,False,False,False,False,3,0.67,100,0,False,129,7,0,0,1,MWBA,True
4685,False,M,False,False,False,False,4,0.68,89.19,10.81,False,129,4,0,0,3,WBRI,False
7565,False,M,False,True,False,False,2,1.35,90.54,9.46,False,129,0,0,0,1,WBRI,False
21634,True,F,False,False,True,True,3,1.35,94.59,5.41,False,129,3,0,0,6,WOTH,False
18730,False,M,False,True,True,True,5,14.19,86.49,13.51,False,129,5,0,0,3,MWBA,False
3173,False,F,True,False,False,False,2,0,100,0,False,128,0,20,0,9,WBRI,False
4661,False,F,True,True,False,False,2,0,93.24,6.76,False,128,3,0,0,8,WBRI,True
6149,False,F,True,False,False,False,1,0,84.46,15.54,False,128,0,0,0,3,WBRI,True
6140,False,M,True,True,False,False,3,0.68,95.95,4.05,False,128,3,0,0,7,WBRI,False
7635,False,F,True,True,False,False,1,0.68,90.54,9.46,False,128,3,0,0,10,WBRI,False
7646,False,M,False,False,False,True,4,0.68,81.08,18.92,False,128,0,0,0,12,WBRI,False
4684,False,M,False,False,False,False,1,1.35,95.27,4.73,False,128,0,0,0,4,WBRI,False
12650,False,M,True,False,False,False,3,2.03,89.86,10.14,False,128,2,0,0,4,WBRI,False
20878,True,F,True,True,False,False,3,3.38,93.24,6.76,False,128,5,0,0,6,WOTH,True
4658,False,M,False,False,False,False,3,5.41,91.22,8.78,False,128,14,0,0,4,WBRI,False
22687,False,M,False,False,False,True,1,6.08,93.24,6.76,False,128,15,0,0,6,APKN,True
18338,True,F,False,False,False,False,2,0,97.3,2.7,False,127,1,6,0,10,AIND,True
27323,True,M,False,False,False,True,1,0,100,0,False,127,0,0,0,2,MWAS,True
6186,False,F,True,False,False,False,3,0.68,97.3,2.7,False,127,9,0,0,8,WBRI,True
16499,False,M,False,False,False,False,5,0.68,93.24,6.76,False,127,4,0,0,10,WBRI,False
22935,True,F,False,True,False,False,2,2.67,97.33,2.67,True,127,2,0,0,2,MOTH,False
6144,False,F,False,True,False,False,5,6.08,76.35,23.65,False,127,2,7,0,11,WBRI,True
21574,True,F,False,False,False,False,3,0,82.43,17.57,False,126,3,14,0,7,WOTH,True
6198,False,M,True,False,False,False,3,0,87.84,12.16,False,126,4,0,0,4,WBRI,True
25276,True,M,True,False,False,False,3,0,99.32,0.68,False,126,8,0,0,7,AOTH,True
7596,False,M,False,False,False,False,1,0.68,98.65,1.35,False,126,1,0,0,11,WBRI,False
20706,False,F,True,True,False,True,3,0.68,95.95,4.05,False,126,19,0,0,5,MOTH,True
11947,False,M,True,True,False,False,1,1.33,95.33,4.67,False,126,9,0,0,9,WBRI,True
18733,True,F,False,True,False,False,5,1.35,95.95,4.05,False,126,8,0,0,11,MWBA,True
25277,True,M,False,True,False,False,6,2.03,98.65,1.35,False,126,2,0,0,4,AOTH,False
4675,False,M,False,True,False,False,3,2.7,94.59,5.41,False,126,2,0,0,8,WBRI,True
20880,True,M,False,True,False,False,3,4.05,98.65,1.35,False,126,0,0,0,10,WOTH,True
20318,True,M,False,False,False,False,4,7.43,95.95,4.05,False,126,16,0,0,2,ABAN,False
6215,False,M,False,False,False,False,3,18.24,85.81,14.19,False,126,13,0,0,1,WBRI,False
6158,False,M,False,True,True,True,1,29.73,90.54,9.46,False,126,18,0,0,1,WBRI,False
8679,False,F,True,False,False,False,2,0,100,0,False,125,0,0,0,7,WBRI,True
25109,False,M,False,False,False,True,2,0,98.65,1.35,False,125,0,0,0,8,REFU,True
11942,False,M,False,True,False,True,3,0.67,97.33,2.67,False,125,7,0,0,1,WBRI,True
6139,False,F,False,True,False,False,2,0.68,94.59,5.41,False,125,0,0,0,3,WBRI,False
7584,False,F,True,False,False,True,3,0.68,91.22,8.78,False,125,0,0,0,10,WBRI,True
20058,True,F,False,False,False,False,5,1.33,96,4,False,125,2,1,0,9,WOTH,False
13318,False,M,False,True,False,False,3,2.7,90.54,9.46,False,125,4,6,0,7,WBRI,True
20379,True,M,False,True,False,False,3,4.67,92.67,7.33,True,125,3,0,0,6,ABAN,True
26375,True,F,False,False,False,False,5,0,94.59,5.41,False,124,1,6,0,11,BOTH,False
6133,False,F,False,False,False,True,1,0,98.65,1.35,False,124,2,0,0,7,WBRI,True
11938,False,F,False,False,False,False,2,0,88,12,False,124,0,0,0,5,WBRI,False
20354,True,M,False,False,False,False,1,0,99.32,0.68,True,124,3,0,0,10,ABAN,False
21740,True,F,False,False,False,False,2,0,100,0,False,124,0,0,0,5,BAFR,True
8543,False,F,True,True,False,False,1,0.67,98.67,1.33,True,124,0,0,0,3,WBRI,True
8617,False,M,True,False,False,False,2,0.67,100,0,False,124,0,0,0,5,WBRI,True
4672,False,M,True,False,False,False,3,0.68,79.73,20.27,False,124,3,10,0,11,WBRI,False
23522,False,F,True,True,False,False,1,1.33,94.67,5.33,False,124,0,0,0,11,MWBC,False
21616,True,M,False,False,False,False,4,0,94.67,5.33,False,123,0,34,0,9,WOTH,False
4666,False,F,False,False,False,False,2,1.35,89.19,10.81,False,123,2,0,0,8,WBRI,False
11943,False,M,True,False,False,False,3,2.67,100,0,False,123,4,0,0,4,WBRI,True
4678,False,M,False,False,False,True,0,2.7,91.22,8.78,False,123,3,0,0,10,WBRI,True
21810,True,M,False,False,False,False,2,3.33,100,0,False,123,2,0,0,6,BAFR,True
7688,False,M,False,False,False,False,2,0,97.3,2.7,False,122,3,0,0,6,WBRI,True
11909,False,M,False,False,False,False,2,0,92.67,7.33,False,122,0,0,0,8,WBRI,False
20490,True,M,True,False,False,False,4,0,93.24,6.76,False,122,10,0,0,11,ABAN,False
17893,False,F,False,True,False,False,6,0.68,96.62,3.38,False,122,0,0,0,5,WBRI,True
18451,True,F,False,False,False,False,1,0.68,100,0,False,122,0,0,0,3,AIND,True
8659,False,M,True,False,True,False,3,1.33,91.33,8.67,False,122,0,0,0,6,WBRI,False
4688,False,M,False,False,False,False,1,3.38,88.51,11.49,False,122,9,0,0,10,WBRI,False
4670,False,M,False,True,False,False,3,10.14,93.24,6.76,False,122,5,2,0,1,WBRI,True
23928,True,M,False,False,False,False,4,12.16,100,0,False,122,6,0,0,1,BCRB,False
24098,False,F,False,True,True,False,5,15.54,79.05,20.95,False,122,10,0,0,12,BCRB,True
8550,False,M,False,False,False,False,3,0.67,98.67,1.33,False,121,0,0,0,4,WBRI,False
11941,False,F,False,False,False,False,2,0.67,98.67,1.33,False,121,0,0,0,8,WBRI,True
7555,False,M,True,False,False,False,2,0.68,89.19,10.81,False,121,3,0,0,6,WBRI,False
11918,False,M,False,False,False,True,1,4,92,8,False,121,0,0,0,3,WBRI,False
6177,False,M,False,False,False,False,6,8.78,91.89,8.11,False,121,20,0,0,4,WBRI,False
24916,True,F,False,False,False,False,5,0,100,0,True,120,0,0,0,9,WOTH,True
6185,False,M,False,False,False,False,2,0.68,95.27,4.73,False,120,0,0,0,5,WBRI,False
7679,False,M,False,False,False,False,1,0.68,98.65,1.35,False,120,2,0,0,4,WBRI,True
4697,False,F,False,False,False,False,0,1.35,92.57,7.43,False,120,4,0,0,5,WBRI,True
6190,False,M,True,True,False,True,1,3.38,89.19,10.81,False,120,12,0,0,11,WBRI,True
21185,False,M,True,False,False,False,1,0,94.67,5.33,False,119,3,4,0,12,WOTH,False
3171,False,F,False,False,False,False,2,0,93.33,6.67,False,119,6,0,0,10,WBRI,True
7606,False,M,True,False,False,False,3,0,91.89,8.11,False,119,3,0,0,9,WBRI,False
11910,False,M,True,False,False,False,0,0.67,91.33,8.67,False,119,0,0,0,2,WBRI,True
27516,False,M,False,False,False,False,1,14.19,97.3,2.7,False,119,12,2,0,9,BAFR,False
21029,True,M,False,False,False,True,3,0,96,4,False,118,4,22,0,3,WOTH,True
19155,True,F,False,False,False,False,1,0,95.95,4.05,False,118,0,0,0,10,NOBT,True
7629,False,M,True,False,False,False,2,0.68,97.3,2.7,False,118,6,0,0,6,WBRI,False
6141,False,F,False,False,False,False,2,1.35,66.22,33.78,False,118,1,0,0,11,WBRI,False
7639,False,F,False,True,False,False,3,1.35,98.65,1.35,False,118,0,0,0,1,WBRI,True
6136,False,F,False,True,False,False,0,2.03,93.92,6.08,False,118,0,0,0,8,WBRI,False
25610,True,M,False,True,False,False,4,4.05,97.3,2.7,False,118,4,0,0,1,WOTH,False
6123,False,M,False,True,False,False,4,8.11,30.41,69.59,False,118,9,0,0,3,WBRI,True
3175,False,F,False,False,False,False,2,0,97.33,2.67,False,117,0,0,0,11,WBRI,True
6167,False,M,False,False,False,False,1,0,95.95,4.05,False,117,5,0,0,2,WBRI,False
6214,False,F,False,True,False,False,1,0,100,0,False,117,6,0,0,6,WBRI,True
11960,False,F,False,True,True,False,4,0,94.67,5.33,False,117,3,0,0,1,WBRI,True
11961,False,F,False,False,False,False,3,0,97.33,2.67,False,117,0,0,0,6,WBRI,True
18531,True,F,True,False,False,False,7,0,94.67,5.33,False,117,5,0,0,12,AIND,False
6128,False,M,True,True,False,False,2,2.7,93.24,6.76,False,117,12,0,0,10,WBRI,True
21193,True,M,False,False,False,False,1,3.38,93.92,6.08,False,117,1,0,0,12,WOTH,False
26535,False,M,False,True,False,False,5,4.05,94.59,5.41,False,117,22,0,0,9,BAFR,True
21618,True,F,False,False,False,False,3,4.67,92,8,False,117,5,0,0,12,WOTH,False
23979,False,M,True,True,False,False,1,6.76,91.89,8.11,False,117,9,0,0,10,BCRB,False
11920,False,F,True,False,False,True,1,0,98.67,1.33,False,116,0,0,0,2,WBRI,True
19381,False,F,False,False,False,False,1,0,98.67,1.33,False,116,0,0,0,4,NOBT,True
7608,False,M,False,True,False,False,1,0.68,89.86,10.14,False,116,4,0,0,2,WBRI,True
4699,False,M,False,False,False,False,1,1.35,100,0,False,116,0,0,0,11,WBRI,True
19172,True,M,False,True,False,False,3,1.35,98.65,1.35,False,116,2,0,0,3,NOBT,True
26651,True,F,False,False,False,False,3,1.35,97.3,2.7,False,116,4,0,0,9,OOTH,False
7711,False,M,False,False,False,True,1,2.7,97.97,2.03,False,116,7,0,0,12,WBRI,True
25287,True,M,False,True,False,False,3,4.67,94.67,5.33,False,116,4,0,0,5,AOTH,True
18528,False,F,True,False,False,False,2,0,93.33,6.67,False,115,0,0,0,9,AIND,True
25172,True,M,False,False,False,True,3,0,93.24,6.76,False,115,4,0,0,3,REFU,False
21440,True,M,True,False,False,False,3,0.68,100,0,False,115,3,0,0,9,CHNE,True
7574,False,F,True,True,True,True,2,24.32,75.68,24.32,False,115,3,0,0,2,WBRI,True
11939,False,F,True,False,False,False,1,0,100,0,False,114,1,0,0,7,WBRI,True
21747,False,M,False,True,False,True,2,2.07,79.31,20.69,False,114,1,0,0,5,BAFR,True
6181,False,M,True,True,False,True,1,4.05,91.22,8.78,False,114,3,0,0,1,WBRI,False
21780,True,M,False,False,False,False,2,4.73,100,0,False,114,8,0,0,8,BAFR,True
3179,False,M,False,False,False,False,3,0.67,73.33,26.67,False,113,0,0,0,4,WBRI,True
24069,False,F,False,True,False,False,5,2,81.33,18.67,False,113,27,10,0,5,BCRB,False
11923,False,F,True,True,False,False,2,3.33,84,16,False,113,1,0,0,12,WBRI,False
21763,False,M,False,False,False,False,6,6.76,98.65,1.35,False,113,27,0,0,1,BAFR,True
24930,True,F,False,False,False,False,3,0.68,94.59,5.41,True,112,1,0,0,6,WOTH,True
27271,True,M,True,False,False,False,0,1.33,90.67,9.33,False,112,10,0,0,3,WOTH,True
18729,False,M,False,True,False,False,11,2.03,95.27,4.73,False,112,7,0,0,12,MWBA,True
22197,True,M,False,False,False,False,1,4.05,87.84,12.16,False,112,21,0,0,8,APKN,False
11953,False,M,True,True,False,False,1,6.67,73.33,26.67,False,112,1,4,0,3,WBRI,False
22926,True,M,False,True,False,False,3,11.33,98.67,1.33,False,112,14,28,0,3,MOTH,True
11930,False,M,True,False,False,False,2,0.67,86.67,13.33,False,111,0,0,0,1,WBRI,False
6134,False,M,False,True,False,True,3,0.68,94.59,5.41,False,111,19,0,0,2,WBRI,True
21567,False,F,False,True,False,False,2,12.84,92.57,7.43,False,111,11,0,0,3,WOTH,True
7643,False,M,False,False,False,False,1,0.68,97.3,2.7,False,110,1,0,0,2,WBRI,True
7650,False,M,False,False,False,False,2,1.35,89.19,10.81,False,110,0,0,0,10,WBRI,True
6169,False,M,False,False,False,False,2,2.03,100,0,False,110,2,0,0,9,WBRI,True
21782,False,M,False,False,False,True,2,3.38,98.65,1.35,False,110,0,0,0,8,BAFR,True
